time,uniperp,sushiperp,runeperp,btcperp,adaperp,exchperp,shitperp,altperp,defiperp,midperp,linkperp,dotperp,mkrperp,xrpperp,bnbperp,solperp,aaveperp,fttperp,maticperp,dogeperp,ethperp
2020-10-10T10:00:00Z,3.404,0.785,0.5295,11327,0.10659,1435.1,1100.5,696.25,2073.1,824.1,10.4805,4.315,580,0.2553,28.405,2.515,NaN,NaN,0.0174025,0.002666,372.17
2020-10-10T11:00:00Z,3.384,0.775,0.527,11332,0.107295,1436.8,1099.3,697.7,2076.8,826.3,10.5555,4.323,581.5,0.255825,28.4875,2.5075,NaN,NaN,0.0172625,0.002668,372.37
2020-10-10T12:00:00Z,3.387,0.785,0.5375,11357.5,0.109705,1437.9,1104.9,699.7,2078,831.6,10.592,4.328,585,0.255925,28.65,2.505,NaN,NaN,0.0173875,0.002681,373.61
2020-10-10T13:00:00Z,3.42,0.785,0.526,11362.5,0.108905,1440.5,1111.1,703.25,2086.3,833.1,10.6165,4.334,593.5,0.2589,28.71,2.52,NaN,NaN,0.0175125,0.002679,374.24
2020-10-10T14:00:00Z,3.397,0.775,0.554,11364,0.10885,1438,1116.4,701.25,2093.7,832.6,10.5915,4.32,595,0.257525,28.65,2.5225,NaN,NaN,0.0175675,0.002675,373.88
2020-10-10T15:00:00Z,3.356,0.765,0.549,11362.5,0.1083,1436.9,1115,699.2,2105.7,832,10.5515,4.337,596,0.258225,28.48,2.5075,NaN,NaN,0.017535,0.002668,372.96
2020-10-10T16:00:00Z,3.306,0.745,0.544,11343.5,0.107895,1423.8,1110.9,698.65,2105.1,825.6,10.4515,4.297,593,0.2563,28.4725,2.465,NaN,NaN,0.017535,0.002662,373.22
2020-10-10T17:00:00Z,3.34,0.755,0.554,11366,0.11004,1426.9,1124.9,698.35,2135,828.7,10.5255,4.324,607.5,0.25645,28.4025,2.4425,NaN,NaN,0.017495,0.002671,373.25
2020-10-10T18:00:00Z,3.358,0.765,0.5655,11373.5,0.10872,1423.3,1129.6,699.6,2174.1,830.9,10.588,4.306,611.5,0.257325,28.4025,2.4625,NaN,NaN,0.017455,0.0026835,374.09
2020-10-10T19:00:00Z,3.334,0.75,0.567,11365.5,0.10838,1421.6,1128.6,698.6,2170.7,829.2,10.6255,4.32,611,0.256875,28.3425,2.4525,NaN,NaN,0.0175825,0.00268,374.02
2020-10-10T20:00:00Z,3.34,0.755,0.559,11372.5,0.10777,1423.9,1127.8,698.85,2165.2,830,10.616,4.307,607.5,0.25655,28.43,2.465,NaN,NaN,0.017525,0.0026815,374.84
2020-10-10T21:00:00Z,3.361,0.76,0.5645,11377,0.10792,1423.3,1127.9,700.45,2162.7,831.6,10.6815,4.321,603,0.2575,28.5075,2.4725,NaN,NaN,0.01744,0.0026905,375.33
2020-10-10T22:00:00Z,3.372,0.77,0.5655,11356.5,0.107015,1423.9,1130.1,698.3,2162.1,830.3,10.6355,4.312,607,0.256575,28.39,2.465,NaN,NaN,0.017405,0.002679,374.54
2020-10-10T23:00:00Z,3.296,0.755,0.529,11305.5,0.10508,1418.7,1112.1,692.95,2103.9,820.8,10.5205,4.265,587,0.2542,28.39,2.41,NaN,NaN,0.0172375,0.0026595,370.74
2020-10-11T00:00:00Z,3.24,0.73,0.512,11315.5,0.105555,1415.5,1108.2,691.8,2083.6,817,10.3335,4.244,583,0.254125,28.13,2.3875,NaN,NaN,0.017185,0.0026545,370.59
2020-10-11T01:00:00Z,3.277,0.73,0.5095,11376.5,0.10675,1419.4,1115.7,696.45,2086.4,825.8,10.4255,4.272,586.5,0.2556,28.1825,2.4025,NaN,NaN,0.01735,0.0026735,373.12
2020-10-11T02:00:00Z,3.264,0.72,0.511,11362,0.106125,1415.2,1109.7,695.65,2080.3,821.9,10.4025,4.262,585.5,0.255725,28.105,2.37,NaN,NaN,0.0173625,0.002671,373.03
2020-10-11T03:00:00Z,3.208,0.7,0.506,11342.5,0.10449,1409.2,1101.2,692.7,2065.7,815.6,10.2875,4.207,579,0.254375,28.0075,2.3525,NaN,NaN,0.01734,0.002658,370.9
2020-10-11T04:00:00Z,3.21,0.7,0.5085,11327.5,0.105105,1413,1098.2,693.2,2046.1,816.5,10.2285,4.196,578.5,0.254725,27.99,2.3575,NaN,NaN,0.017275,0.0026605,371.32
2020-10-11T05:00:00Z,3.241,0.715,0.517,11347.5,0.106355,1414.3,1107.5,696.65,2071,822,10.34,4.21,581.5,0.255775,28.09,2.37,NaN,NaN,0.0173625,0.0026695,372.15
2020-10-11T06:00:00Z,3.268,0.725,0.5205,11367,0.10678,1416.2,1108.8,697.1,2076,825.4,10.4265,4.22,585.5,0.256,28.165,2.38,NaN,NaN,0.017455,0.002676,372.84
2020-10-11T07:00:00Z,3.314,0.73,0.5175,11358.5,0.10603,1413.9,1108.6,695.95,2087,825.3,10.4035,4.21,588,0.255875,28.085,2.3875,NaN,NaN,0.0174025,0.002679,372.34
2020-10-11T08:00:00Z,3.369,0.74,0.5195,11354,0.10655,1414.6,1115.5,695.9,2090.8,829.2,10.485,4.229,588.5,0.25575,28.165,2.42,NaN,NaN,0.017345,0.0026815,372.52
2020-10-11T09:00:00Z,3.369,0.76,0.518,11359,0.105805,1412.2,1114.7,696.75,2102,828.1,10.4815,4.244,592,0.2567,28.1875,2.4225,NaN,NaN,0.0172825,0.002692,373
2020-10-11T10:00:00Z,3.431,0.775,0.535,11406,0.10815,1419.5,1126.5,703.35,2127.8,837.5,10.6705,4.318,592.5,0.2579,28.38,2.4425,NaN,NaN,0.017475,0.0026985,377.26
2020-10-11T11:00:00Z,3.364,0.765,0.5435,11382.5,0.10795,1418.8,1119.1,701.4,2113.2,834.6,10.599,4.281,588,0.2573,28.415,2.4575,NaN,NaN,0.01751,0.0026795,374.73
2020-10-11T12:00:00Z,3.309,0.745,0.5385,11363,0.106575,1417,1118.1,697.75,2094.4,830.3,10.547,4.258,583,0.2569,28.3225,2.3925,NaN,NaN,0.0174725,0.0026715,372.55
2020-10-11T13:00:00Z,3.328,0.76,0.545,11375,0.10742,1423,1125.6,698.65,2108.9,831.4,10.5575,4.261,584,0.25685,28.595,2.41,NaN,NaN,0.0175125,0.002684,372.82
2020-10-11T14:00:00Z,3.313,0.755,0.56,11385,0.10675,1423.3,1122.9,700.3,2110.6,831.5,10.4975,4.23,587.5,0.256675,28.5275,2.405,NaN,NaN,0.01786,0.002673,373.07
2020-10-11T15:00:00Z,3.319,0.765,0.544,11411.5,0.107945,1423.1,1124.7,702.35,2129.5,836.8,10.603,4.245,590.5,0.2573,28.465,2.4225,NaN,NaN,0.0178875,0.002679,375.37
2020-10-11T16:00:00Z,3.372,0.775,0.545,11400.5,0.108485,1423.4,1123.7,702.15,2131.2,844.1,10.866,4.279,596,0.257425,28.6,2.4275,NaN,NaN,0.0180225,0.0026835,374.86
2020-10-11T17:00:00Z,3.411,0.77,0.55,11430.5,0.10872,1426.8,1131.9,703.6,2140.3,845,10.995,4.315,595,0.2579,28.7125,2.4425,NaN,NaN,0.01803,0.0026835,375.39
2020-10-11T18:00:00Z,3.383,0.78,0.549,11414.5,0.10785,1427.6,1131.1,702.9,2140.6,843,10.909,4.291,594,0.25725,28.6375,2.45,NaN,NaN,0.0179925,0.002685,375.2
2020-10-11T19:00:00Z,3.355,0.75,0.5375,11339.5,0.106755,1422.3,1123,697.75,2131.2,833.9,10.703,4.232,587.5,0.2553,28.4725,2.4275,NaN,NaN,0.0177425,0.0026625,373.4
2020-10-11T20:00:00Z,3.308,0.745,0.5405,11331.5,0.10648,1421.6,1125.1,698.15,2124.1,835.3,10.721,4.241,589.5,0.255025,28.445,2.4125,NaN,NaN,0.017625,0.002665,373.33
2020-10-11T21:00:00Z,3.333,0.775,0.5315,11329,0.10654,1422.7,1123.8,698.4,2121.2,837,10.729,4.234,583.5,0.254975,28.4875,2.42,NaN,NaN,0.0175575,0.002672,372.94
2020-10-11T22:00:00Z,3.352,0.755,0.5325,11359,0.106045,1420.9,1130.1,698,2126.1,837.6,10.7585,4.246,584.5,0.254825,28.4525,2.4125,NaN,NaN,0.0177875,0.002674,373.21
2020-10-11T23:00:00Z,3.362,0.76,0.531,11375,0.10656,1424,1137.6,699.7,2139.8,840.2,10.843,4.248,587,0.2557,28.515,2.43,NaN,NaN,0.01786,0.002671,374.26
2020-10-12T00:00:00Z,3.41,0.765,0.5405,11381,0.106255,1426.9,1135,700.35,2139.3,839,10.7265,4.254,585.5,0.2555,29.02,2.425,NaN,NaN,0.0178425,0.0026725,374
2020-10-12T01:00:00Z,3.408,0.765,0.549,11402.5,0.106995,1430.8,1134.5,701.6,2125.7,840.8,10.8135,4.329,587.5,0.255225,29.16,2.4475,NaN,NaN,0.017975,0.002674,374.61
2020-10-12T02:00:00Z,3.407,0.765,0.5525,11405,0.1073,1429.7,1136.8,701.2,2139.2,842.4,10.8695,4.321,587,0.255425,29.095,2.48,51.59,NaN,0.018155,0.0026775,374.57
2020-10-12T03:00:00Z,3.394,0.76,0.555,11389.5,0.106955,1426.4,1135,700.15,2145.1,843.7,10.843,4.316,588.5,0.25575,28.8975,2.4975,51.96,NaN,0.01803,0.002675,374.09
2020-10-12T04:00:00Z,3.406,0.76,0.545,11391.5,0.1063,1427.2,1129.5,700,2104.1,841.3,10.7585,4.325,585.5,0.2553,28.9275,2.4925,50.86,NaN,0.017975,0.0026725,374.11
2020-10-12T05:00:00Z,3.467,0.77,0.5515,11406.5,0.106465,1430.1,1133.3,702.2,2126.4,842.6,10.922,4.36,588,0.2555,29.3725,2.5525,50.8,NaN,0.0179725,0.0026705,374.58
2020-10-12T06:00:00Z,3.392,0.76,0.541,11345,0.104935,1427.3,1127.1,697.65,2133,836.6,10.8425,4.32,578.5,0.25425,29.1875,2.53,49.97,NaN,0.0178725,0.002652,372
2020-10-12T07:00:00Z,3.424,0.7726,0.5725,11383,0.10611,1438.4,1128.1,702.55,2121.3,846.8,11.2875,4.355,585.5,0.25485,29.6775,2.575,49.69,NaN,0.01847,0.0026605,374.07
2020-10-12T08:00:00Z,3.429,0.7679,0.57,11363,0.106605,1442.6,1128.4,701.25,2135.2,847.3,11.215,4.361,585.5,0.25395,29.9875,2.5725,49.81,NaN,0.01833,0.002657,373.69
2020-10-12T09:00:00Z,3.406,0.7691,0.561,11362,0.105635,1446.6,1123.5,701.25,2130.6,843.4,11.141,4.339,584.5,0.25295,30.2425,2.555,50.14,NaN,0.01823,0.0026585,373.07
2020-10-12T10:00:00Z,3.328,0.7404,0.5565,11269,0.103505,1436.8,1107.5,692.5,2074.5,833.8,10.9185,4.246,577.5,0.25115,29.9225,2.47,49.19,NaN,0.0178425,0.002648,367.41
2020-10-12T11:00:00Z,3.291,0.7413,0.575,11251,0.103125,1439.6,1104.6,690.55,2065.6,831.6,10.846,4.231,572.5,0.250925,29.93,2.4725,48.69,NaN,0.0177925,0.0026435,366.4
2020-10-12T12:00:00Z,3.346,0.7488,0.5775,11296.5,0.10432,1445.8,1115,696.45,2093,839.9,11.067,4.279,580.5,0.25235,30.35,2.495,49.07,NaN,0.017855,0.002654,368.9
2020-10-12T13:00:00Z,3.457,0.7826,0.5745,11502,0.10628,1455.7,1132.4,711.95,2154.4,854,11.2625,4.362,588.5,0.255375,30.7875,2.54,51.38,NaN,0.018255,0.002677,383.94
2020-10-12T14:00:00Z,3.423,0.7876,0.5805,11481,0.106005,1450.7,1134.8,710.1,2157.7,851,11.2125,4.392,590,0.2558,30.4325,2.55,50.78,NaN,0.018135,0.0026675,383.24
2020-10-12T15:00:00Z,3.42,0.7811,0.5725,11561,0.10894,1453.5,1138.9,714.15,2163.2,853.8,11.352,4.387,589,0.256775,30.67,2.54,51.58,NaN,0.0182425,0.0026825,385.84
2020-10-12T16:00:00Z,3.506,0.7886,0.574,11564,0.109725,1452.9,1140,716.1,2192.8,860.3,11.456,4.385,587.5,0.2576,30.7525,2.5875,52.28,NaN,0.018235,0.0026805,387.08
2020-10-12T17:00:00Z,3.499,0.7839,0.574,11568.5,0.111295,1457.5,1141.1,716.65,2196.1,861.5,11.5365,4.41,587.5,0.257175,30.965,2.62,52.35,NaN,0.0182175,0.0026765,388.05
2020-10-12T18:00:00Z,3.475,0.7819,0.579,11560,0.109995,1453.5,1136.9,716.4,2206.1,861.9,11.6155,4.398,587.5,0.256925,30.8075,2.6275,52.54,NaN,0.01829,0.002673,388.17
2020-10-12T19:00:00Z,3.48,0.785,0.587,11555,0.10954,1453.5,1139.1,715.3,2214.9,860.9,11.523,4.383,586.5,0.256275,30.7475,2.63,51.85,NaN,0.018205,0.002672,388.07
2020-10-12T20:00:00Z,3.557,0.7856,0.576,11569,0.110475,1454.3,1138.8,714.85,2224,862.8,11.5185,4.395,586.5,0.256225,30.645,2.69,51.86,NaN,0.0181,0.002674,387.5
2020-10-12T21:00:00Z,3.564,0.7866,0.594,11695,0.11242,1456.8,1148.6,721,2220.7,870.5,11.685,4.326,590.5,0.258075,30.815,2.6875,51.95,NaN,0.018225,0.002701,392.85
2020-10-12T22:00:00Z,3.489,0.7685,0.5815,11669.5,0.1108,1453.4,1141.9,718.5,2223.2,863.4,11.5495,4.349,593,0.25715,30.4925,2.6125,52.02,NaN,0.0181275,0.0026855,392.92
2020-10-12T23:00:00Z,3.459,0.7629,0.5755,11541.5,0.109615,1452.7,1127.5,712.2,2199.6,855.6,11.4125,4.313,586.5,0.2563,30.5925,2.58,51.34,NaN,0.0178325,0.0026635,386.78
2020-10-13T00:00:00Z,3.453,0.764,0.5785,11501,0.11028,1454.7,1130.7,711.55,2202.5,855.1,11.4265,4.314,591.5,0.2554,30.915,2.5475,51.46,NaN,0.017815,0.0026605,386.33
2020-10-13T01:00:00Z,3.44,0.7634,0.581,11513.5,0.11045,1458.7,1128.8,711.2,2209.4,856.8,11.4005,4.343,591.5,0.256,30.725,2.5125,51.44,NaN,0.017945,0.002664,386.07
2020-10-13T02:00:00Z,3.444,0.7534,0.5895,11497,0.1116,1468.8,1124.8,711.45,2185.2,855.2,11.372,4.321,591,0.25535,31.1925,2.49,51.23,NaN,0.01792,0.002655,384.39
2020-10-13T03:00:00Z,3.412,0.7539,0.59,11467.5,0.11042,1470.5,1123.5,709.45,2181.6,852.9,11.276,4.3,589,0.2558,31.1925,2.475,50.98,NaN,0.0178775,0.0026505,382.91
2020-10-13T04:00:00Z,3.447,0.7656,0.589,11491,0.112045,1468.4,1127.9,712.15,2186.5,858,11.391,4.326,594,0.25515,31.1575,2.48,50.94,NaN,0.01791,0.0026605,384.3
2020-10-13T05:00:00Z,3.464,0.7658,0.5885,11516.5,0.11371,1470.4,1130.7,716.15,2189.8,863,11.466,4.334,595,0.259,31.4925,2.53,51.58,NaN,0.017985,0.0026585,385.07
2020-10-13T06:00:00Z,3.432,0.7603,0.5715,11490,0.112925,1466.9,1128.7,712.7,2187.1,858.9,11.3565,4.324,588,0.258225,31.1125,2.4875,50.96,NaN,0.01787,0.0026575,383.76
2020-10-13T07:00:00Z,3.42,0.7595,0.5765,11462.5,0.11273,1462.2,1125.8,711.4,2179.9,856,11.335,4.306,581,0.2574,30.9325,2.4875,51.25,NaN,0.0178725,0.002655,383.07
2020-10-13T08:00:00Z,3.494,0.7631,0.579,11499,0.114125,1463.5,1132.6,712.95,2190.9,859.5,11.502,4.324,579.5,0.257625,31.0375,2.5,51.29,NaN,0.01793,0.002656,384.59
2020-10-13T09:00:00Z,3.468,0.7603,0.574,11477,0.11294,1456.8,1133.7,710.7,2192.7,857.3,11.4015,4.313,580.5,0.2566,30.9675,2.49,51.42,NaN,0.017805,0.002654,383.5
2020-10-13T10:00:00Z,3.458,0.7592,0.5785,11527.5,0.11288,1452.4,1135.1,713.15,2202.3,860.5,11.465,4.316,584,0.2582,30.825,2.5075,51.91,NaN,0.0179125,0.002655,384.82
2020-10-13T11:00:00Z,3.461,0.7614,0.6015,11496.5,0.11205,1452.5,1133.1,714.5,2216.4,856.4,11.4365,4.31,582,0.258125,30.925,2.5125,51.95,NaN,0.01788,0.002655,384.77
2020-10-13T12:00:00Z,3.418,0.7515,0.5915,11454.5,0.111025,1448.3,1130.9,711.85,2208.2,850.6,11.3565,4.298,576,0.256725,30.6725,2.5175,52.3,NaN,0.0179475,0.002647,382.81
2020-10-13T13:00:00Z,3.375,0.7412,0.5825,11355,0.109095,1442.3,1112.7,703.8,2138.8,840,11.1245,4.208,567.5,0.254475,30.305,2.465,50.61,NaN,0.017565,0.002646,377.86
2020-10-13T14:00:00Z,3.386,0.7488,0.552,11394,0.11089,1446.2,1117.3,712.4,2157.9,844.5,11.173,4.204,574,0.2552,30.6925,2.4075,51.16,NaN,0.0176475,0.002646,379.59
2020-10-13T15:00:00Z,3.393,0.7408,0.577,11388,0.11009,1446.6,1116.6,711.7,2165.8,845.5,11.1505,4.214,575.5,0.2555,30.7025,2.4225,50.87,NaN,0.01767,0.0026405,379.16
2020-10-13T16:00:00Z,3.357,0.7444,0.575,11403.5,0.11038,1449.8,1115.3,712.55,2164.3,847,11.2155,4.202,575,0.2562,30.8025,2.4025,51.4,NaN,0.0176825,0.002644,380.02
2020-10-13T17:00:00Z,3.307,0.7201,0.5605,11361.5,0.10833,1441.1,1107.2,706.5,2146,838.4,10.89,4.2,570,0.254225,30.3875,2.35,51.05,NaN,0.017625,0.0026345,376.66
2020-10-13T18:00:00Z,3.313,0.7165,0.5655,11385,0.108895,1443.1,1103,707.85,2126.4,833.9,10.741,4.171,573,0.253825,30.575,2.37,51.05,NaN,0.0174375,0.002635,378.08
2020-10-13T19:00:00Z,3.34,0.7267,0.578,11395.5,0.1094,1445.8,1109.7,709.45,2140.9,837,10.8735,4.193,581.5,0.254675,30.7875,2.365,51.05,NaN,0.017685,0.0026355,378.18
2020-10-13T20:00:00Z,3.339,0.7302,0.573,11433.5,0.10973,1444.3,1115.4,710.85,2151.9,841,10.985,4.214,582.5,0.2554,30.6575,2.405,51.14,NaN,0.01761,0.002639,380.08
2020-10-13T21:00:00Z,3.345,0.7339,0.5855,11454.5,0.1101,1446,1117.7,714.6,2165,843.9,11.0645,4.21,584,0.256775,30.6475,2.395,51.87,NaN,0.01765,0.0026395,383.02
2020-10-13T22:00:00Z,3.36,0.7352,0.5855,11444,0.109555,1443.8,1115.2,712.9,2171.5,842.9,11.043,4.251,579.5,0.25635,30.505,2.3975,51.87,NaN,0.0176575,0.0026405,381.33
2020-10-13T23:00:00Z,3.358,0.7378,0.5795,11428,0.109425,1444.3,1115,713.25,2166.8,842.2,11.0005,4.252,574,0.256625,30.5975,2.41,51.89,NaN,0.0177075,0.002638,381.22
2020-10-14T00:00:00Z,3.409,0.7518,0.5985,11484.5,0.11077,1451.2,1124.9,719.7,2182.7,851.3,11.183,4.295,581.5,0.2578,30.95,2.4375,52,NaN,0.017795,0.002644,384.59
2020-10-14T01:00:00Z,3.394,0.7478,0.588,11456.5,0.110355,1446.4,1124.2,717.25,2180.1,849,11.162,4.274,580.5,0.257375,30.77,2.415,51.78,NaN,0.0176725,0.0026405,383.75
2020-10-14T02:00:00Z,3.369,0.738,0.6025,11428.5,0.109765,1446.4,1120.5,714.65,2180.5,846.8,11.118,4.241,577.5,0.257175,30.6975,2.405,51.83,NaN,0.01771,0.0026385,382.18
2020-10-14T03:00:00Z,3.366,0.7536,0.601,11397.5,0.10975,1447,1119.6,714.2,2182.4,846.3,11.219,4.234,576.5,0.25695,30.76,2.385,52.17,NaN,0.017665,0.002633,381.47
2020-10-14T04:00:00Z,3.374,0.7592,0.5985,11400,0.108865,1444.2,1118.4,712.7,2185.8,844.8,11.168,4.269,582.5,0.255875,30.705,2.3825,52.5,NaN,0.0177275,0.0026315,381.95
2020-10-14T05:00:00Z,3.367,0.7567,0.5975,11419,0.109595,1445.2,1117.1,715.25,2193.5,846.1,11.1555,4.28,581,0.256525,30.82,2.3875,53.01,NaN,0.0177325,0.0026335,382.43
2020-10-14T06:00:00Z,3.395,0.7501,0.5975,11432.5,0.10975,1447.2,1115.6,715.85,2183.3,844.4,11.1275,4.304,580.5,0.255875,30.91,2.39,53.03,NaN,0.0176825,0.0026345,383.03
2020-10-14T07:00:00Z,3.386,0.7446,0.5905,11423.5,0.109705,1447.2,1112.5,714.3,2187.6,844,11.1055,4.346,578,0.254775,31.0625,2.385,53.28,NaN,0.01764,0.002632,382.21
2020-10-14T08:00:00Z,3.381,0.7461,0.5895,11449,0.11058,1453.5,1116.2,715.8,2199,848.8,11.19,4.349,585,0.25555,31.02,2.3875,53.74,NaN,0.0178025,0.00264,382.8
2020-10-14T09:00:00Z,3.367,0.7361,0.576,11425.5,0.11011,1448.5,1112.9,712.2,2194.3,843.6,11.0595,4.307,583,0.254025,30.83,2.3825,54.51,NaN,0.01776,0.002632,381.41
2020-10-14T10:00:00Z,3.276,0.7235,0.569,11385.5,0.109135,1444.1,1093.9,708.35,2147.4,834.2,10.876,4.272,577.5,0.251275,30.7125,2.35,52.35,NaN,0.017545,0.0026215,379.66
2020-10-14T11:00:00Z,3.259,0.716,0.5645,11373.5,0.10898,1440,1094,706.7,2156.8,832.5,10.828,4.251,578,0.2512,30.4325,2.35,54.25,NaN,0.01755,0.002622,379.22
2020-10-14T12:00:00Z,3.307,0.7366,0.5625,11417.5,0.11009,1443.4,1104.4,712,2187.2,837.6,10.9745,4.32,588,0.252525,30.6675,2.3525,53.77,NaN,0.01764,0.002627,381.61
2020-10-14T13:00:00Z,3.346,0.7443,0.5755,11541.5,0.111995,1452.9,1119.3,718.75,2206.9,848.1,11.2875,4.344,596.5,0.2553,30.9475,2.39,53.91,NaN,0.0179425,0.002654,386.63
2020-10-14T14:00:00Z,3.254,0.7308,0.5715,11394.5,0.11005,1446.2,1105.1,708.5,2185.6,834.7,10.9865,4.289,580.5,0.251425,30.69,2.345,53.73,NaN,0.0177275,0.0026305,380.89
2020-10-14T15:00:00Z,3.193,0.7152,0.561,11327,0.10772,1438.9,1091.6,701.35,2145,825.4,10.872,4.204,566,0.247925,30.4425,2.2625,52.64,NaN,0.01763,0.0026205,375.65
2020-10-14T16:00:00Z,3.054,0.7107,0.5505,11348,0.107385,1435.9,1093.9,703.2,2153.1,822.7,10.8945,4.163,564.5,0.2479,30.505,2.255,54.3,NaN,0.01762,0.0026245,376.12
2020-10-14T17:00:00Z,3.031,0.7091,0.5535,11344,0.107115,1438.2,1092,702.1,2139.9,822.3,10.809,4.156,565.5,0.24725,30.56,2.2575,54.45,NaN,0.0175375,0.0026285,374.79
2020-10-14T18:00:00Z,3.051,0.7059,0.549,11342.5,0.106525,1435.8,1089.5,702.3,2133,821,10.7995,4.114,566,0.2478,30.48,2.26,54.23,NaN,0.01719,0.002629,375.98
2020-10-14T19:00:00Z,3.023,0.7063,0.5465,11351,0.106575,1435.4,1090.1,700.55,2121.4,820.7,10.7555,4.133,566.5,0.24745,30.46,2.2575,53.74,NaN,0.0172075,0.002634,375.14
2020-10-14T20:00:00Z,3.082,0.7141,0.549,11387.5,0.107005,1438.3,1095.3,703.85,2129,823.7,10.843,4.158,569.5,0.24865,30.64,2.285,53.99,NaN,0.017225,0.002635,376.91
2020-10-14T21:00:00Z,3.081,0.707,0.554,11377.5,0.106575,1439.5,1090.1,703.05,2117,821.4,10.7865,4.175,568.5,0.2486,30.64,2.27,52.19,NaN,0.0171875,0.0026275,375.69
2020-10-14T22:00:00Z,3.074,0.7157,0.5505,11403.5,0.107705,1439.3,1096.3,705.35,2127.8,825.3,10.8665,4.187,573.5,0.24855,30.6325,2.2725,52.47,NaN,0.017125,0.0026325,377.51
2020-10-14T23:00:00Z,3.111,0.7196,0.5505,11426.5,0.10717,1442.1,1097.1,708.35,2131.7,824.1,10.901,4.189,577,0.2493,30.7925,2.315,52.48,NaN,0.0171,0.002636,378.8
2020-10-15T00:00:00Z,3.079,0.7076,0.542,11402.5,0.106075,1440.3,1090.1,706.85,2114.4,819.1,10.8065,4.157,568.5,0.248725,30.8,2.2625,52.04,NaN,0.0169275,0.002632,377.95
2020-10-15T01:00:00Z,3.06,0.7059,0.536,11396.5,0.105915,1440,1085.4,706.4,2107.5,816.6,10.751,4.152,560,0.24805,30.79,2.2575,52.16,NaN,0.016905,0.002629,377.65
2020-10-15T02:00:00Z,3.028,0.7,0.5215,11369.5,0.10526,1438.6,1080,701.95,2101,814.3,10.6425,4.101,557,0.24585,30.63,2.2425,52.05,NaN,0.016775,0.002625,376.04
2020-10-15T03:00:00Z,3.065,0.7046,0.52,11389.5,0.10553,1442.7,1083.7,704.85,2061.9,817.2,10.71,4.136,563.5,0.247375,30.7925,2.255,47.13,NaN,0.0169775,0.0026255,376.89
2020-10-15T04:00:00Z,3.073,0.6969,0.523,11397.5,0.106205,1445.6,1084.4,706.4,2064,819.6,10.726,4.137,568.5,0.248075,30.9225,2.26,47.46,NaN,0.0171975,0.002627,377.37
2020-10-15T05:00:00Z,3.098,0.7001,0.5295,11414.5,0.106795,1443.2,1087.5,711.15,2091.8,823.2,10.8205,4.166,572,0.249825,30.85,2.27,49.66,NaN,0.0172075,0.002637,379.14
2020-10-15T06:00:00Z,3.092,0.7034,0.534,11406.5,0.10662,1444.1,1088.4,712.45,2087.6,824.5,10.816,4.163,573.5,0.24935,30.9075,2.285,49.07,NaN,0.0171675,0.002628,379.32
2020-10-15T07:00:00Z,3.082,0.6997,0.533,11406.5,0.10729,1443.9,1088.7,712.2,2089.8,825.3,10.825,4.172,570,0.249325,30.8275,2.3225,49.23,NaN,0.017165,0.002621,379.14
2020-10-15T08:00:00Z,3.011,0.6795,0.524,11351.5,0.106095,1432.5,1077.3,704.95,2059.7,815.6,10.654,4.099,561,0.247125,30.6225,2.285,48.39,NaN,0.0169825,0.0025885,375.24
2020-10-15T09:00:00Z,2.955,0.6766,0.515,11318,0.10541,1423.9,1064.1,701.3,2022,808.5,10.583,4.072,553.5,0.24535,30.59,2.235,46.58,NaN,0.016685,0.002582,372.74
2020-10-15T10:00:00Z,3.008,0.6839,0.518,11340,0.105985,1430.1,1071.5,703.2,2015.8,810.4,10.605,4.078,553.5,0.2459,30.82,2.2575,44.98,NaN,0.0167225,0.002581,373.84
2020-10-15T11:00:00Z,2.961,0.6791,0.512,11318.5,0.105915,1425.5,1069.8,700.55,2016,808.2,10.6005,4.063,554,0.244975,30.73,2.2475,45.83,NaN,0.016695,0.0025795,372.34
2020-10-15T12:00:00Z,3.025,0.6975,0.5165,11383.5,0.10719,1428.8,1080.2,705.75,2048.3,816.5,10.6785,4.128,563,0.2462,30.9175,2.275,46.94,NaN,0.0170325,0.002595,375.53
2020-10-15T13:00:00Z,3.089,0.7024,0.5225,11413.5,0.107405,1428.8,1084.9,709.05,2055.7,819,10.696,4.147,568.5,0.247025,31.0525,2.28,46.9,NaN,0.017165,0.0026,377.57
2020-10-15T14:00:00Z,3.071,0.697,0.516,11397,0.106675,1428.1,1079.7,706.15,2056.4,814.6,10.6425,4.118,567.5,0.245525,31.0175,2.275,47.02,NaN,0.0171375,0.002594,376.32
2020-10-15T15:00:00Z,3.07,0.7018,0.529,11409,0.106415,1435.1,1079.2,709.35,2064,816,10.717,4.13,572.5,0.246475,31.49,2.29,47.15,NaN,0.017265,0.002594,377.02
2020-10-15T16:00:00Z,3.025,0.6957,0.522,11387.5,0.10616,1428.7,1074.1,704.9,2044.9,812.3,10.6615,4.1,559.5,0.245275,31.225,2.2475,46.09,NaN,0.0171425,0.0025865,375.35
2020-10-15T17:00:00Z,3.06,0.7143,0.5265,11470.5,0.107055,1434.6,1082.1,710.8,2053,817.9,10.7385,4.146,566.5,0.247625,31.3675,2.2775,46.49,NaN,0.017315,0.002601,378.44
2020-10-15T18:00:00Z,3.028,0.7069,0.524,11473,0.10662,1429.3,1081.4,707.25,2043.6,815.3,10.7645,4.125,565,0.246725,31.22,2.275,46.68,NaN,0.01728,0.0025985,376.99
