time,shitperp,altperp,midperp,exchperp,btcperp,ethperp
2019-09-22T08:00:00Z,692.6,652.5,530.1,975,10010,210.8
2019-09-22T12:00:00Z,691.8,650.7,529.1,969.8,9993.5,210.72
2019-09-22T16:00:00Z,683.3,638.5,521.7,966,9990.25,206.88
2019-09-22T20:00:00Z,688.9,648.4,526.7,970,10033,211.35
2019-09-23T00:00:00Z,681.1,642,520.5,963.5,9981.5,208.18
2019-09-23T04:00:00Z,678.3,642.5,519.6,953.3,9900,208.63
2019-09-23T08:00:00Z,681.2,644.8,522.6,955,9912.75,209.46
2019-09-23T12:00:00Z,675.8,645.7,524.6,945.1,9864,209.47
2019-09-23T16:00:00Z,673.1,639.5,518,938.7,9797.75,205.93
2019-09-23T20:00:00Z,659.3,617.3,503.5,922,9695.75,201.29
2019-09-24T00:00:00Z,658.5,616.9,504.8,925.9,9716,201.39
2019-09-24T04:00:00Z,660.4,615.3,506.6,928.8,9749,199.08
2019-09-24T08:00:00Z,663.4,611.6,506.4,929.8,9721,197.45
2019-09-24T12:00:00Z,635.7,590.6,489,905.6,9509.25,192.55
2019-09-24T16:00:00Z,537.6,498.5,410.8,817,8507.5,166.77
2019-09-24T20:00:00Z,542.9,495.4,421.8,809.6,8524.75,166.43
2019-09-25T00:00:00Z,557.5,513,432.1,821.5,8590,170.47
2019-09-25T04:00:00Z,535.6,495,414.9,801.9,8347,164.42
2019-09-25T08:00:00Z,536.9,497,413.7,792.8,8328.75,166.8
2019-09-25T12:00:00Z,538.5,498.1,418.8,788.9,8301.5,165.8
2019-09-25T16:00:00Z,547.3,508.9,427.6,801.3,8354.25,168.96
2019-09-25T20:00:00Z,558.2,512.6,433.6,811.1,8438,170.1
2019-09-26T00:00:00Z,555.1,506.3,427.4,804.1,8366.5,168.6
2019-09-26T04:00:00Z,562.8,508.6,431.7,806.2,8378.25,169.38
2019-09-26T08:00:00Z,572.6,509.7,434.8,816.3,8390.75,168.82
2019-09-26T12:00:00Z,529.2,481.6,406.5,775.9,7922.75,160.04
2019-09-26T16:00:00Z,545.7,495.3,420.7,786.5,8134.75,165.16
2019-09-26T20:00:00Z,546.8,497.4,421.6,785.7,8067.25,166
2019-09-27T00:00:00Z,546.1,495.2,419.4,783.8,8025.5,165.31
2019-09-27T04:00:00Z,551,500.9,421.3,784.9,8052.75,166.58
2019-09-27T08:00:00Z,546.6,495,416,786.7,7984,165.27
2019-09-27T12:00:00Z,544.8,491.9,413.8,782.7,7989.5,164.1
2019-09-27T16:00:00Z,553,499.7,419.3,791.2,7993.5,167.32
2019-09-27T20:00:00Z,566.5,513.5,429.4,806.2,8194.5,174.12
2019-09-28T00:00:00Z,569,514.3,429.5,805.6,8183.75,174.96
2019-09-28T04:00:00Z,577.1,515.1,434.4,808.3,8230,174.86
2019-09-28T08:00:00Z,570.9,509.5,428.7,803.3,8150.25,172.52
2019-09-28T12:00:00Z,566.9,504.7,425.1,800.1,8087.75,170.43
2019-09-28T16:00:00Z,576.8,514.3,431.1,806.5,8158.25,173.87
2019-09-28T20:00:00Z,575.6,514.7,431.6,806.5,8212,173.79
2019-09-29T00:00:00Z,567.7,508.1,427.4,802.3,8139,171.46
2019-09-29T04:00:00Z,560.7,505.2,422.9,796.7,8102,170.33
2019-09-29T08:00:00Z,556.6,502.5,420.8,792.3,8091,169.75
2019-09-29T12:00:00Z,543.9,495.8,415,781.2,7970.25,167.32
2019-09-29T16:00:00Z,546.4,495,415.4,778.5,7957.75,167.23
2019-09-29T20:00:00Z,550.7,502,420.7,785.7,8054.25,169.4
2019-09-30T00:00:00Z,545.1,498.5,417.1,781.1,7981.25,168.4
2019-09-30T04:00:00Z,533,494.6,410.2,765.9,7801.5,166.81
2019-09-30T08:00:00Z,551.8,518.1,427.1,786.3,8045,172.86
2019-09-30T12:00:00Z,563.8,529.9,435.8,798.2,8299,179.27
2019-09-30T16:00:00Z,564.5,528.3,435.8,802.1,8284,178.03
2019-09-30T20:00:00Z,568,533.5,439,802.2,8307.75,181.27
2019-10-01T00:00:00Z,571.1,538.8,444,808.1,8421.5,182.7
2019-10-01T04:00:00Z,571.3,537.1,443.2,813,8429,181.33
2019-10-01T08:00:00Z,567.5,534.2,440.8,809.5,8376.25,180.7
2019-10-01T12:00:00Z,566.1,527.8,437.7,805.7,8387.75,179.4
2019-10-01T16:00:00Z,563.2,520.6,433.6,800.2,8314,176.43
2019-10-01T20:00:00Z,563.3,521.5,433.1,800.8,8319.25,176.13
2019-10-02T00:00:00Z,563.5,519.9,432.1,796.1,8270,176.09
2019-10-02T04:00:00Z,562.4,518.6,431.2,793.9,8218.25,175.32
2019-10-02T08:00:00Z,567.2,524,436.5,798.3,8284.25,177.22
2019-10-02T12:00:00Z,565.5,521.3,435.2,795.3,8243.75,175.81
2019-10-02T16:00:00Z,569.9,525.5,437.5,797.9,8267.5,177.98
2019-10-02T20:00:00Z,576.7,531.4,443.3,802.3,8375.5,180.79
2019-10-03T00:00:00Z,580.3,528,440.5,803.9,8344,179.52
2019-10-03T04:00:00Z,576.8,523.5,438.1,802.6,8276.25,177.52
2019-10-03T08:00:00Z,575.7,521.2,435.2,802.2,8230.75,176.56
2019-10-03T12:00:00Z,564.2,510.5,428.7,792.7,8115.5,171.89
2019-10-03T16:00:00Z,571.3,512.3,430.5,795.2,8159.25,172.4
2019-10-03T20:00:00Z,578.2,520.2,435.9,800.6,8246.25,175.17
2019-10-04T00:00:00Z,571.4,514.7,430.2,793.2,8114.75,173.16
2019-10-04T04:00:00Z,571.1,519.6,431.4,795.1,8142.75,174.56
2019-10-04T08:00:00Z,574.8,522.4,434.5,797.2,8161.75,174.98
2019-10-04T12:00:00Z,584.4,523.3,438.7,797.1,8159.25,175.49
2019-10-04T16:00:00Z,590.4,529.6,441.6,802.1,8201,178.02
2019-10-04T20:00:00Z,585,523.8,437.8,797.8,8156.75,175.95
2019-10-05T00:00:00Z,585.1,524.3,437.7,796.7,8155.25,176.27
2019-10-05T04:00:00Z,589.7,522.7,438.4,795.3,8125,175.82
2019-10-05T08:00:00Z,586,519.8,436.2,791,8095.75,174.61
2019-10-05T12:00:00Z,584.7,526.2,437.9,791,8100.75,176.28
2019-10-05T16:00:00Z,586.7,522.3,438.3,791.2,8082.5,174.96
2019-10-05T20:00:00Z,593.4,526.2,440.9,795.3,8148,176.76
2019-10-06T00:00:00Z,588.7,522.6,439.8,782.2,8062.25,175.11
2019-10-06T04:00:00Z,579,519.2,437,771.9,7980.5,173.99
2019-10-06T08:00:00Z,576.3,519.8,437.5,765.9,7960.25,174.19
2019-10-06T12:00:00Z,581.4,521.2,440.8,767.6,8029,174.04
2019-10-06T16:00:00Z,571.6,510.2,433.9,755.9,7897,169.41
2019-10-06T20:00:00Z,570.2,511.3,434.2,752.4,7861.25,170.21
2019-10-07T00:00:00Z,571.6,519.5,437.6,754.1,7868,171.92
2019-10-07T04:00:00Z,571.5,521.1,437.7,754.9,7868.5,171.66
2019-10-07T08:00:00Z,583.8,530.1,447.5,766.7,7989.25,174.93
2019-10-07T12:00:00Z,594.7,541.1,457.1,774.9,8191,177.83
2019-10-07T16:00:00Z,597.3,547,457.3,777.9,8222.75,180.58
2019-10-07T20:00:00Z,598.4,546.2,457.6,778.8,8203.5,180.28
2019-10-08T00:00:00Z,606.2,552,459.8,784.3,8274,182.62
2019-10-08T04:00:00Z,602.4,546.7,456.3,779.9,8213,181.34
2019-10-08T08:00:00Z,604.2,546.8,457.8,777.9,8189,180.89
2019-10-08T12:00:00Z,609,542.7,457.8,778,8190.5,179.26
2019-10-08T16:00:00Z,612.5,543.3,457,778.1,8167.25,178.95
2019-10-08T20:00:00Z,617.4,547.1,459.6,782.2,8177.75,180.74
2019-10-09T00:00:00Z,615.1,541.8,457.1,783.1,8123,179.6
2019-10-09T04:00:00Z,623,549.2,465.3,799.3,8177.5,181.24
2019-10-09T08:00:00Z,626.8,555.1,472,810.8,8188.5,183.56
2019-10-09T12:00:00Z,616.9,569.1,471.8,828.2,8572.5,191.32
2019-10-09T16:00:00Z,622.5,571.5,480,833.3,8606,192.26
2019-10-09T20:00:00Z,624.9,573.4,480.9,828.5,8587.25,193.31
2019-10-10T00:00:00Z,623,570.3,475.3,839.4,8569.75,193.58
2019-10-10T04:00:00Z,620.9,569.2,474.8,853.5,8626.25,192.87
2019-10-10T08:00:00Z,608.5,559,465.8,841.3,8553.75,190.06
2019-10-10T12:00:00Z,615.4,562.3,465.5,840.3,8563.5,192.54
2019-10-10T16:00:00Z,614.6,562.5,467.6,849.8,8585,192.42
2019-10-10T20:00:00Z,615.3,560.3,466.9,848.5,8589,191.95
2019-10-11T00:00:00Z,612.5,563.2,469.6,847.5,8585.25,193.29
2019-10-11T04:00:00Z,592.6,546.8,456,823.9,8402.75,186.86
2019-10-11T08:00:00Z,592.4,542.7,455.6,818.9,8312.75,184.38
2019-10-11T12:00:00Z,597,545.3,460.3,814.5,8354.75,184.98
2019-10-11T16:00:00Z,597.3,540.55,457.7,819.3,8354.25,182.27
2019-10-11T20:00:00Z,596.6,537.15,454.3,819.5,8274.5,181.02
2019-10-12T00:00:00Z,602,542.65,456.3,822.9,8319.5,183
2019-10-12T04:00:00Z,601.9,545.95,456.9,827.2,8351.75,183.96
2019-10-12T08:00:00Z,602.3,543.3,454.7,830.6,8330.25,183.18
2019-10-12T12:00:00Z,607.1,545.8,457,838.6,8390.25,183.58
2019-10-12T16:00:00Z,604.3,539.6,455.1,835.2,8324.75,179.84
2019-10-12T20:00:00Z,604,539.75,454.2,835.5,8314.5,179.86
2019-10-13T00:00:00Z,607.8,546.1,456.5,846.3,8347.75,182.21
2019-10-13T04:00:00Z,609.8,546.1,456,841.2,8337,181.6
2019-10-13T08:00:00Z,611.3,549.5,459.2,844.9,8371,182.81
2019-10-13T12:00:00Z,610.1,551.7,459.4,850.1,8429,184.32
2019-10-13T16:00:00Z,614.2,552.05,461.4,858,8451,183.38
2019-10-13T20:00:00Z,609.2,546.05,455.5,847.3,8287.75,181.27
2019-10-14T00:00:00Z,611.2,551,457.9,849.9,8302,182.65
2019-10-14T04:00:00Z,610.7,552.65,462,849.5,8313,182.96
2019-10-14T08:00:00Z,608.4,552.6,461.6,864,8297.5,182.92
2019-10-14T12:00:00Z,608.1,550.45,458.4,858.9,8266.5,182.07
2019-10-14T16:00:00Z,613,559.1,461.5,866.5,8343,186.25
2019-10-14T20:00:00Z,616,562.4,464.5,877.9,8363.75,187.15
2019-10-15T00:00:00Z,613,557.65,463.9,871.5,8324.25,185.43
2019-10-15T04:00:00Z,610.3,552.9,459.7,874.3,8293.75,183.93
2019-10-15T08:00:00Z,614.3,554.5,462.3,877.8,8302.5,184.06
2019-10-15T12:00:00Z,618.2,554.7,462,878.3,8329.5,183.99
2019-10-15T16:00:00Z,600.6,541.1,450.6,872.7,8178.75,180.28
2019-10-15T20:00:00Z,600.2,543.15,449.8,873.7,8165.5,180.78
2019-10-16T00:00:00Z,595.8,544.3,449.7,866.9,8170.5,179.76
2019-10-16T04:00:00Z,591.2,540.25,446.5,861.6,8140,178.93
2019-10-16T08:00:00Z,576.9,535.15,441.3,859.1,8056.5,176.73
2019-10-16T12:00:00Z,562.9,522.9,431.4,848.5,7947.5,173.24
2019-10-16T16:00:00Z,567.4,524.4,433.9,850,7954.25,173.49
2019-10-16T20:00:00Z,572.7,528.3,439.6,853.3,7995.5,174.42
2019-10-17T00:00:00Z,569.3,524.35,437.8,851,7968,173.52
2019-10-17T04:00:00Z,570.4,526.25,440.3,851,7977.75,174.36
2019-10-17T08:00:00Z,583.4,536.2,450.2,864.7,8064,176.14
2019-10-17T12:00:00Z,585.6,539.85,453.5,868.1,8074.75,177.13
2019-10-17T16:00:00Z,583.5,538.15,451.5,865.6,8059.5,176.49
2019-10-17T20:00:00Z,585.8,541,450.4,867.5,8072.75,177.21
2019-10-18T00:00:00Z,585,536.65,451.3,864.2,8070.5,175.92
2019-10-18T04:00:00Z,568.5,526.3,441.7,852.9,7910.25,172.97
2019-10-18T08:00:00Z,564.8,525.85,441.6,853.1,7920,171.97
2019-10-18T12:00:00Z,565.6,525.65,441.9,853.3,7922,172.19
2019-10-18T16:00:00Z,566.9,532.15,442.5,855.9,7953.25,174.23
2019-10-18T20:00:00Z,565.6,529.4,441,854.3,7954,173
2019-10-19T00:00:00Z,562.9,531.5,439.8,853.7,7951,173.94
2019-10-19T04:00:00Z,564.9,530.8,439.1,853.3,7939.25,173.55
2019-10-19T08:00:00Z,568.7,531.85,440.4,854.6,7954,173.46
2019-10-19T12:00:00Z,569.5,531.75,441.6,857.1,7996.5,173.3
2019-10-19T16:00:00Z,568.1,526.55,439.4,856,7979.25,171.1
2019-10-19T20:00:00Z,568.2,528.6,439.5,854.3,7962,172.1
2019-10-20T00:00:00Z,563.8,522.6,435.5,847,7911.25,170.14
2019-10-20T04:00:00Z,563.1,521.95,435.6,844,7912.5,169.99
2019-10-20T08:00:00Z,564.9,525.15,437.9,846.8,7944.5,171.29
2019-10-20T12:00:00Z,572.1,533.4,443.9,851.8,8029.25,173.19
2019-10-20T16:00:00Z,575.3,541.2,450.2,862.8,8242.75,175.97
2019-10-20T20:00:00Z,575,540.45,450,866.4,8237.75,175.53
2019-10-21T00:00:00Z,570.6,538.25,448.3,865.1,8237.5,174.72
2019-10-21T04:00:00Z,570.8,535.6,450.3,872.5,8232,174.06
2019-10-21T08:00:00Z,575.4,546.4,453.9,876.3,8239.75,176.48
2019-10-21T12:00:00Z,570.8,538.1,449,869.7,8200,172.88
2019-10-21T16:00:00Z,572.9,543.7,452.7,871.7,8203.25,173.47
2019-10-21T20:00:00Z,574.6,545.4,454.8,873.6,8213.75,174.3
2019-10-22T00:00:00Z,576.1,549.9,458.9,868.4,8217.5,175.03
2019-10-22T04:00:00Z,576.8,545.2,457,865.7,8225.25,173.77
2019-10-22T08:00:00Z,579.4,545.5,458.3,869.8,8293.25,174.25
2019-10-22T12:00:00Z,576.7,544.85,458.8,863.8,8225.25,173.46
2019-10-22T16:00:00Z,573.9,541.25,455.9,857.8,8176,172.18
2019-10-22T20:00:00Z,564.9,534.95,446.5,854.1,8023.75,171.41
2019-10-23T00:00:00Z,555.7,522.35,438.7,840.6,7954.5,166.41
2019-10-23T04:00:00Z,557.7,522.4,439.7,858.6,7962.25,166.19
2019-10-23T08:00:00Z,558.5,522.25,440.5,856.5,7968.5,166.31
2019-10-23T12:00:00Z,518.2,492.1,417.8,808.9,7434,158.19
2019-10-23T16:00:00Z,524.6,497.45,423.8,815.5,7482.25,160.71
2019-10-23T20:00:00Z,525.8,501.9,424.6,819.4,7472.5,162.29
2019-10-24T00:00:00Z,520.4,496.35,422.5,814.4,7418,160.18
2019-10-24T04:00:00Z,520.7,497.5,423,807.8,7427,160.31
2019-10-24T08:00:00Z,523.9,500,425.7,808.9,7439.75,161.13
2019-10-24T12:00:00Z,530.5,507.8,430.6,815.5,7444.25,161.75
2019-10-24T16:00:00Z,534.5,512.8,434.3,816.3,7478.5,162.02
2019-10-24T20:00:00Z,533.1,506.2,430.4,814.4,7422.75,160.54
2019-10-25T00:00:00Z,531,509.95,429.2,818.1,7450.25,161.51
2019-10-25T04:00:00Z,532.7,515.4,430.2,822.4,7477.5,162.91
2019-10-25T08:00:00Z,540,522,436.2,837.3,7581.5,165.47
2019-10-25T12:00:00Z,569.5,558.6,458.5,872,8294.25,176.18
2019-10-25T16:00:00Z,578.6,576.55,469.1,886.8,8644,180.94
2019-10-25T20:00:00Z,576.9,581.7,471,894.1,8668.75,181.75
2019-10-26T00:00:00Z,597.1,597.9,481.2,910.6,9610,186.82
2019-10-26T04:00:00Z,596.3,592.25,479.6,905.7,9511.5,186.13
2019-10-26T08:00:00Z,584.4,578.35,470.5,899.1,9242.75,182
2019-10-26T12:00:00Z,578.3,574.9,466.9,895.8,9204.25,181.23
2019-10-26T16:00:00Z,569.5,563.4,463.3,894.9,9023.75,176.91
2019-10-26T20:00:00Z,578.9,576.5,469.3,904.3,9263.75,180.15
2019-10-27T00:00:00Z,577.1,568.3,465.7,893.5,9170.75,178.21
2019-10-27T04:00:00Z,581.1,572.3,473.4,902.1,9182,179.36
2019-10-27T08:00:00Z,582,575.25,477.5,909.4,9313.75,179.94
2019-10-27T12:00:00Z,627.3,601.05,508.9,929.6,9557.25,184.37
2019-10-27T16:00:00Z,638,606.75,513.3,955.1,9741.25,187.45
2019-10-27T20:00:00Z,632,597.95,511.3,939,9562.25,184.47
2019-10-28T00:00:00Z,647.2,607.95,530,967.6,9655.5,185.2
2019-10-28T04:00:00Z,632.2,600.3,517.9,966.8,9471,183.58
2019-10-28T08:00:00Z,644.8,608.2,520.9,965,9438.25,185.31
2019-10-28T12:00:00Z,635.9,600.8,510.6,959.4,9413.5,183.4
2019-10-28T16:00:00Z,634.3,603.25,515.3,965.6,9439.25,183.55
2019-10-28T20:00:00Z,623.7,594.3,502.9,950.6,9223.25,182.06
2019-10-29T00:00:00Z,630,604.7,509,956.8,9310.75,184.27
2019-10-29T04:00:00Z,637.5,615.1,518.6,962,9471,186.62
2019-10-29T08:00:00Z,637,620.75,517.7,963,9457,188.43
2019-10-29T12:00:00Z,631.9,616.25,511.2,955.2,9372,186.47
2019-10-29T16:00:00Z,623.8,615.1,503.9,951.5,9250,188.25
2019-10-29T20:00:00Z,630,624.6,510.1,961.5,9442.5,191.17
2019-10-30T00:00:00Z,623.2,623.75,505.7,951.8,9300.25,190.27
2019-10-30T04:00:00Z,617.8,609.9,502.5,944.2,9166.5,185.72
2019-10-30T08:00:00Z,611,601.5,493.6,933.1,9114.5,183.86
2019-10-30T12:00:00Z,611.4,600.15,494.4,933.9,9095.75,182.6
2019-10-30T16:00:00Z,621.9,603,501.1,938.2,9222.75,183.88
2019-10-30T20:00:00Z,620.9,601.1,500.9,940.1,9171.75,183.69
2019-10-31T00:00:00Z,618.3,600.15,499.3,939.2,9122,183.19
2019-10-31T04:00:00Z,615.7,597.85,497.4,937.9,9114,182.81
2019-10-31T08:00:00Z,610.1,590.6,492.3,942.6,9124,180.88
2019-10-31T12:00:00Z,618.4,595.05,495.5,961.6,9243.5,182.55
2019-10-31T16:00:00Z,624,596.8,499.7,964.6,9232,183.68
2019-10-31T20:00:00Z,619.5,596.15,499.9,963.7,9159.75,182.8
2019-11-01T00:00:00Z,616.8,589.35,498.3,954.9,9084.25,180.91
2019-11-01T04:00:00Z,620.2,590.85,499.5,957.7,9121.75,181.27
2019-11-01T08:00:00Z,624.2,592.55,503.2,970.6,9184,182.37
2019-11-01T12:00:00Z,622,587.05,499,979.8,9136,180.51
2019-11-01T16:00:00Z,631,590.7,502.9,980.3,9184.25,181.76
2019-11-01T20:00:00Z,632.2,597,507.5,983.3,9257.75,183.61
2019-11-02T00:00:00Z,640.8,599.7,512.7,979.6,9265.5,183.62
2019-11-02T04:00:00Z,640.7,597.75,511.2,981.1,9241,183.23
2019-11-02T08:00:00Z,644.3,598.2,512.8,987.4,9271.5,183.36
2019-11-02T12:00:00Z,645.4,604.9,516.9,999.7,9348,184.58
2019-11-02T16:00:00Z,644.6,604.5,517.7,1002.1,9344.5,184.3
2019-11-02T20:00:00Z,645.4,601.1,515,997.2,9312.25,183.34
2019-11-03T00:00:00Z,646,606.55,515.2,998.9,9359,184.44
2019-11-03T04:00:00Z,645.1,601.5,511.8,993.1,9270.75,183.3
2019-11-03T08:00:00Z,637.8,594.2,505.9,980,9173.25,181.88
2019-11-03T12:00:00Z,640.2,593.7,508.5,976.9,9191.5,181.46
2019-11-03T16:00:00Z,637.3,590.1,507.1,975.7,9149.25,180.67
2019-11-03T20:00:00Z,641.9,595.95,510.4,982.4,9206.75,181.78
2019-11-04T00:00:00Z,638.5,593.9,509.1,992.6,9163.5,181.51
2019-11-04T04:00:00Z,637.2,594.35,509.3,994.8,9199.75,181.95
2019-11-04T08:00:00Z,647.3,606.65,516.5,998.8,9282,185.14
2019-11-04T12:00:00Z,650.7,610.75,520.1,998.3,9319.5,186.66
2019-11-04T16:00:00Z,650.9,608.7,520.8,995.6,9286.75,186.37
2019-11-04T20:00:00Z,653.6,612.45,525.5,998.7,9424.25,186.22
2019-11-05T00:00:00Z,651.8,614,528.7,999,9439.5,186.18
2019-11-05T04:00:00Z,640.7,607.3,518.7,987.7,9228.25,184.11
2019-11-05T08:00:00Z,648.4,614.8,524.4,993.9,9300.5,186.27
2019-11-05T12:00:00Z,656.9,626.35,531.5,1002.6,9382.75,190.39
2019-11-05T16:00:00Z,661.8,627.4,534.7,1005,9411.75,190.15
2019-11-05T20:00:00Z,658.1,623.5,532,996.9,9327.25,188.84
2019-11-06T00:00:00Z,657,623.7,531.4,995.7,9317.5,189.99
2019-11-06T04:00:00Z,658.7,633.35,539.7,1003.9,9409.75,192.78
2019-11-06T08:00:00Z,658.5,629.75,536,1009.1,9391.5,191.44
2019-11-06T12:00:00Z,658.6,629.1,533.9,1013.8,9347.5,190.82
2019-11-06T16:00:00Z,655.9,624.65,531.9,1013.9,9305.5,189.47
2019-11-06T20:00:00Z,658.8,633.4,535.7,1011.5,9345.5,191.2
2019-11-07T00:00:00Z,653.2,623.5,532.6,1011.8,9306.5,189.33
2019-11-07T04:00:00Z,649.8,620.45,532.1,1007.3,9257,188.9
2019-11-07T08:00:00Z,641.4,608.65,524.6,1002.5,9203.25,186.65
2019-11-07T12:00:00Z,643,606.6,528.3,991.3,9190.75,185.82
2019-11-07T16:00:00Z,648.7,608.6,532,995.8,9199.5,186.08
2019-11-07T20:00:00Z,650.3,610.25,533.5,1001.3,9211.5,186.68
2019-11-08T00:00:00Z,650.7,614.1,537.4,1002.9,9235.25,187.83
2019-11-08T04:00:00Z,641.4,602,528.1,989.2,9131.5,184.82
2019-11-08T08:00:00Z,633.1,600.85,523.5,976.8,9013.5,183.93
2019-11-08T12:00:00Z,612.1,590.55,506.6,946.8,8800,183.1
2019-11-08T16:00:00Z,619.7,593.25,511.8,954.1,8795.5,183.8
2019-11-08T20:00:00Z,621.3,592.15,513.5,954.9,8771.5,183.75
2019-11-09T00:00:00Z,624.1,597.1,517.9,963.8,8834.5,184.61
2019-11-09T04:00:00Z,627.6,598.9,517.1,962,8817.25,185.11
2019-11-09T08:00:00Z,629.9,597.55,516.2,970,8819.25,184.3
2019-11-09T12:00:00Z,627.7,596.2,516.4,963.3,8796.5,183.53
2019-11-09T16:00:00Z,627.5,597.15,516.2,962.2,8759.5,184.1
2019-11-09T20:00:00Z,630.9,601.65,519.7,964.8,8808.75,185.01
2019-11-10T00:00:00Z,631.1,598.95,518.4,960.7,8772.5,184.21
2019-11-10T04:00:00Z,636.2,611.15,525.3,975.1,8848,187.4
2019-11-10T08:00:00Z,634.8,608.2,527,979.3,8832,186.6
2019-11-10T12:00:00Z,633.4,607.3,526,973.5,8807,186.95
2019-11-10T16:00:00Z,639.9,618.75,533.7,993,9052.25,190.18
2019-11-10T20:00:00Z,638.6,615.55,533.3,991.2,9040,189.1
2019-11-11T00:00:00Z,640.3,614.6,531.3,987.5,9021.5,189.05
2019-11-11T04:00:00Z,627.1,605.3,521.8,964.5,8798.25,186.83
2019-11-11T08:00:00Z,621.5,602.4,518.7,970.9,8724.5,186.46
2019-11-11T12:00:00Z,627.5,601.45,524,971.5,8705,185.43
2019-11-11T16:00:00Z,629.6,605.2,528.4,977.3,8752.25,186.41
2019-11-11T20:00:00Z,627.3,600.15,525.2,973.7,8721.25,184.76
2019-11-12T00:00:00Z,628.4,602.25,525.5,973.5,8737.75,185.53
2019-11-12T04:00:00Z,631,604.85,527.6,977.6,8767.5,186.14
2019-11-12T08:00:00Z,633,603.25,533.2,970.1,8734.5,185.73
2019-11-12T12:00:00Z,627.2,599.75,529.3,967.5,8685.75,184.58
2019-11-12T16:00:00Z,634.6,604,534.2,980.2,8769.75,185.44
2019-11-12T20:00:00Z,636.8,606.9,536.6,984.6,8819.25,187.06
2019-11-13T00:00:00Z,633.8,601.85,531.8,980.9,8729,185.42
2019-11-13T04:00:00Z,633.5,603.75,534.9,989.4,8732.75,185.63
2019-11-13T08:00:00Z,641.5,607.3,541.7,1000.2,8764.75,187.1
2019-11-13T12:00:00Z,640.6,602.7,538.9,993.5,8734.25,186.74
2019-11-13T16:00:00Z,645.8,606.1,541.5,993.8,8764.75,187.74
2019-11-13T20:00:00Z,646.1,606.8,542,995.9,8765.25,187.92
2019-11-14T00:00:00Z,645,605.3,540.5,997.7,8758.25,187.35
2019-11-14T04:00:00Z,633.1,594.35,537.1,989.6,8647.25,185.1
2019-11-14T08:00:00Z,628.5,591.6,531.6,984.2,8618.75,184.96
2019-11-14T12:00:00Z,637.1,592.55,536.1,986.7,8621,184.18
2019-11-14T16:00:00Z,644.2,590.35,536.7,985.4,8634.25,183.31
2019-11-14T20:00:00Z,647.6,593.6,539,990,8630.5,184.63
2019-11-15T00:00:00Z,640.5,585.1,532.2,976.1,8542,181.85
2019-11-15T04:00:00Z,646.8,587.75,534.2,971.3,8552,182.44
2019-11-15T08:00:00Z,649.8,590.3,535.3,977.9,8614,183.01
2019-11-15T12:00:00Z,632.4,575,520,937.9,8469.5,179.84
2019-11-15T16:00:00Z,638.2,575.05,522.8,941.1,8476.5,179.42
2019-11-15T20:00:00Z,639.1,575.7,527.3,944.4,8456,179.81
2019-11-16T00:00:00Z,638.5,575.9,525.4,943.9,8445.75,179.9
2019-11-16T04:00:00Z,639.9,578.5,526.4,941.9,8472,181.2
2019-11-16T08:00:00Z,639.1,578.8,527,932.2,8470.5,181.55
2019-11-16T12:00:00Z,640.9,581.05,528.2,951.2,8489.5,182.55
2019-11-16T16:00:00Z,640.8,581,527.1,939,8470,182.34
2019-11-16T20:00:00Z,644.4,581.8,528.8,935.8,8488.25,182.3
2019-11-17T00:00:00Z,645.4,579.95,525.5,932.3,8479.25,181.7
2019-11-17T04:00:00Z,640.4,575.8,520.9,920.4,8419.5,180.62
2019-11-17T08:00:00Z,647,586.65,527.9,931.2,8521.75,184.28
2019-11-17T12:00:00Z,646.2,586.5,527.6,937.2,8530.5,184.25
2019-11-17T16:00:00Z,648.7,589.05,528.1,935.4,8559,185.13
2019-11-17T20:00:00Z,647.2,585.4,526.9,931.8,8505.25,183.98
2019-11-18T00:00:00Z,642.5,581.7,522.9,923.1,8478.75,183.11
2019-11-18T04:00:00Z,642.2,580.45,521.7,925.9,8442.25,183.11
2019-11-18T08:00:00Z,639,577.3,516.8,921.4,8434.75,182.1
2019-11-18T12:00:00Z,632.7,571.65,510.9,914.4,8402.5,180.84
2019-11-18T16:00:00Z,615.6,556.15,499.5,902.4,8198.75,178.57
2019-11-18T20:00:00Z,613.5,555,499.6,894.7,8170.75,177.95
2019-11-19T00:00:00Z,610.1,551.65,493.4,887.9,8136.25,176.9
2019-11-19T04:00:00Z,599.5,547.25,486.4,870.6,8114.25,175.88
2019-11-19T08:00:00Z,593.6,540.35,481.8,858.3,8060.5,174.53
2019-11-19T12:00:00Z,599.8,542.75,488,866.5,8090.25,174.86
2019-11-19T16:00:00Z,600.9,541.5,489.3,867.9,8093.25,173.93
2019-11-19T20:00:00Z,606.9,547.2,492.9,870.7,8121,175.79
2019-11-20T00:00:00Z,613.9,547.85,495,872.8,8122,175.67
2019-11-20T04:00:00Z,613.4,547.5,493.3,877,8117.25,176.6
2019-11-20T08:00:00Z,607,542.55,487.2,863.7,8079.75,174.79
2019-11-20T12:00:00Z,611.4,544.65,488.6,864.1,8118,175.83
2019-11-20T16:00:00Z,607.7,540.4,481.2,855.4,8074.75,174.26
2019-11-20T20:00:00Z,608.6,541.3,481.7,854.8,8082.25,174.36
2019-11-21T00:00:00Z,609,543.3,483.1,855.8,8105.75,175.1
2019-11-21T04:00:00Z,601,538.75,478.6,849.3,8074.75,174.34
