time,sushiperp,runeperp,btcperp,adaperp,exchperp,shitperp,altperp,defiperp,midperp,linkperp,dotperp,mkrperp,xrpperp,bnbperp,solperp,aaveperp,fttperp,maticperp,dogeperp,ethperp
2021-04-25T17:15:00Z,11.45,12.261,50081,1.1355,10641.2,7420.1,4506.95,11771.2,4349.6,32.81,30.717,3891,1.1174,513.085,44.815,348.3,47.675,0.38399,0.2637075,2333.85
2021-04-25T17:20:00Z,11.3562,12.0805,49965,1.128835,10564.7,7366,4482.45,11704.4,4327.1,32.6135,30.558,3886,1.110325,509.8525,45.1,347.01,47.4685,0.3832775,0.262098,2322.61
2021-04-25T17:25:00Z,11.3426,12.0705,49961,1.12817,10574.5,7366.1,4479.9,11686.3,4327.8,32.626,30.5,3875.5,1.1109,509.32,45.38,345.72,47.4725,0.38112,0.2623205,2324.01
2021-04-25T17:30:00Z,11.4019,12.103,50024,1.13049,10590.1,7387.3,4495.2,11727.2,4329.3,32.7505,30.6,3881.5,1.11685,511.515,45.895,347.51,47.5825,0.385225,0.2603375,2334.37
2021-04-25T17:35:00Z,11.3993,12.123,50042,1.132135,10591.9,7397,4495.25,11751.7,4330.1,32.8595,30.566,3882,1.11865,511.2,45.8125,348.15,47.5665,0.3852575,0.262992,2332.98
2021-04-25T17:40:00Z,11.3299,12.097,49923,1.129255,10568.2,7378.6,4483.8,11711.6,4324.6,32.703,30.444,3867,1.1114,509.89,45.74,346.38,47.4385,0.3841975,0.261251,2324.92
2021-04-25T17:45:00Z,11.3456,12.1365,49957,1.129355,10591.9,7370.1,4483.85,11722,4323.7,32.729,30.407,3872,1.110525,510.785,45.63,346.53,47.5145,0.384365,0.261115,2324.07
2021-04-25T17:50:00Z,11.317,12.0715,49911,1.12788,10579.8,7367.6,4481.15,11702.7,4313.1,32.6865,30.356,3874,1.109875,510.2075,45.17,346.1,47.465,0.3840925,0.259518,2325.53
2021-04-25T17:55:00Z,11.3503,12.0655,49993,1.13003,10581,7374.4,4482.1,11710.3,4313.3,32.755,30.425,3880,1.11335,511.395,45.4375,346.33,47.546,0.3857375,0.259135,2328.03
2021-04-25T18:00:00Z,11.2551,12,49874,1.12535,10547.4,7339.7,4465.35,11628.8,4294.6,32.5605,30.207,3861.5,1.106725,508.7,45.045,344.34,47.3795,0.38356,0.256895,2320.22
2021-04-25T18:05:00Z,11.2758,12.0245,49911,1.127235,10551.4,7330.1,4465.25,11628.9,4287.9,32.5265,30.193,3861.5,1.1025,509.9575,45.0125,345.82,47.374,0.3823425,0.2572025,2319.39
2021-04-25T18:10:00Z,11.2457,12.013,49894,1.123205,10554.6,7312.9,4456.5,11597.2,4273.8,32.459,30.109,3855,1.099475,509.2075,44.8625,344.95,47.374,0.381235,0.2534085,2319.04
2021-04-25T18:15:00Z,11.2296,11.954,49868,1.12126,10511.6,7274.8,4440.2,11553.9,4257.5,32.3755,30.033,3831,1.09755,506.32,44.32,343.61,47.2055,0.37812,0.252215,2312.75
2021-04-25T18:20:00Z,11.1548,11.862,49753,1.117505,10475.6,7248.7,4424.85,11503,4234.8,32.1885,29.907,3841.5,1.091075,504.1175,43.905,341.67,47.002,0.3765075,0.2469645,2304.88
2021-04-25T18:25:00Z,11.145,11.863,49695,1.11463,10441.2,7236.8,4413.85,11486.7,4221,32.1345,29.856,3815,1.0878,502.405,43.935,341.05,46.7855,0.3741525,0.248007,2297.54
2021-04-25T18:30:00Z,11.1344,11.9355,49690,1.11432,10454.4,7243.5,4413.8,11486.9,4220.9,32.1595,29.848,3816.5,1.088875,502.405,43.9,339.88,46.843,0.3747175,0.2496345,2294.22
2021-04-25T18:35:00Z,11.1387,11.841,49654,1.112875,10447.6,7220.2,4411.1,11439.7,4220.8,32.1545,29.88,3809,1.090525,502.6225,43.545,338.98,46.754,0.374865,0.2504445,2290.26
2021-04-25T18:40:00Z,11.1094,11.8835,49672,1.115025,10440.5,7220,4410,11454.5,4218.7,32.1835,29.898,3817.5,1.0901,502.0825,44.0475,339.62,46.74,0.37623,0.2506225,2290.03
2021-04-25T18:45:00Z,11.1608,11.9465,49783,1.11727,10476.1,7257.8,4428,11509.3,4237.1,32.2665,29.951,3835.5,1.09515,504.475,44.0925,340.78,46.8915,0.379655,0.254466,2299.19
2021-04-25T18:50:00Z,11.1437,12.0175,49719,1.117085,10442.8,7253.6,4423.65,11509.3,4235.5,32.2485,29.864,3840,1.093825,503.415,44.3,341.48,46.8365,0.38058,0.254601,2298.66
2021-04-25T18:55:00Z,11.1403,11.945,49683,1.115575,10446.3,7253,4421.85,11528,4235.6,32.2075,29.824,3845,1.094925,502.805,44.26,340.95,46.8125,0.381115,0.253913,2299.05
2021-04-25T19:00:00Z,11.1567,11.911,49746,1.11914,10474.7,7260.1,4425.15,11526.6,4248.9,32.2595,29.919,3851,1.095025,504.2075,44.21,342.01,46.883,0.384045,0.2560675,2305.8
2021-04-25T19:05:00Z,11.168,11.932,49771,1.119065,10466.2,7277.4,4433.7,11563,4256.1,32.2545,29.897,3858,1.0959,504.5125,44.37,342.79,46.9175,0.38628,0.2563225,2307.48
2021-04-25T19:10:00Z,11.1796,11.867,49760,1.118705,10475.4,7282.1,4431.15,11568.8,4260,32.2405,29.957,3859,1.09435,505.01,44.6925,343.01,46.9585,0.3858275,0.2571105,2309.92
2021-04-25T19:15:00Z,11.1801,11.841,49715,1.117835,10460.1,7272.4,4429.45,11559,4260.6,32.228,29.939,3855,1.092975,504.8025,44.6775,342.28,46.9195,0.3825875,0.2564,2308.74
2021-04-25T19:20:00Z,11.1677,11.7345,49673,1.11815,10450.2,7256.7,4422.75,11539.2,4252.9,32.1845,29.912,3851,1.088425,504.35,44.7425,341.93,46.865,0.3807275,0.2544095,2301.18
2021-04-25T19:25:00Z,11.1428,11.6685,49609,1.11555,10434,7237.3,4401.1,11498.9,4241.4,32.0155,29.854,3824,1.085325,502.49,44.73,340.94,46.739,0.380485,0.253967,2293.56
2021-04-25T19:30:00Z,11.1944,11.7185,49747,1.118035,10453.7,7254.2,4416.5,11540.4,4250.6,32.2355,29.962,3847,1.0929,502.81,45.1075,342.81,46.8625,0.38203,0.254522,2304.91
2021-04-25T19:35:00Z,11.1394,11.6375,49708,1.114185,10444.4,7232,4409.05,11519.9,4242.3,32.0835,29.84,3823,1.0906,500.8275,45.025,341.33,46.799,0.38148,0.2524445,2299.52
2021-04-25T19:40:00Z,11.0684,11.488,49587,1.11278,10398.7,7200.6,4389.4,11446.5,4218.9,31.9105,29.72,3805.5,1.083175,498.8825,44.9175,338.78,46.643,0.3773225,0.2516685,2287.73
2021-04-25T19:45:00Z,11.1062,11.574,49675,1.115775,10417.9,7222.3,4397.35,11462.6,4224.3,32.026,29.836,3827,1.08955,499.5,44.89,340.28,46.7,0.379185,0.2528035,2286.39
2021-04-25T19:50:00Z,10.9915,11.427,49448,1.10598,10360.4,7163.3,4364.95,11383.9,4187.8,31.7705,29.625,3795,1.072225,496.0575,44.23,335.91,46.4235,0.3742425,0.2490465,2271.03
2021-04-25T19:55:00Z,10.9558,11.443,49368,1.106665,10362.8,7134.9,4362.85,11354.9,4182.4,31.7345,29.635,3805.5,1.066625,496.2675,44.12,336.12,46.382,0.3733175,0.249058,2270.73
2021-04-25T20:00:00Z,10.9617,11.4705,49467,1.10872,10369.3,7132.6,4369.1,11370,4182.4,31.77,29.717,3826,1.072625,497.545,44.1725,337.97,46.44,0.3744625,0.251592,2278.11
2021-04-25T20:05:00Z,11.0201,11.537,49542,1.11556,10402.6,7173.7,4392,11452.1,4198.8,31.929,29.837,3831,1.078325,499.5,44.59,340.71,46.5765,0.3769925,0.2521595,2284.59
2021-04-25T20:10:00Z,11.0139,11.52,49505,1.11042,10407.7,7173.6,4388.3,11437.5,4198.8,31.8595,29.785,3824.5,1.076425,498.8975,44.5775,340.03,46.543,0.37699,0.251416,2284.38
2021-04-25T20:15:00Z,10.9797,11.4935,49463,1.1082,10364.7,7144.7,4375.15,11419.5,4197.3,31.7405,29.726,3809,1.07005,497.3525,44.19,339.97,46.4625,0.3759175,0.2517945,2279.52
2021-04-25T20:20:00Z,11.0275,11.5575,49553,1.11132,10384.6,7182.6,4391.5,11424.2,4212,31.809,29.83,3826,1.0781,498.9775,44.4175,340.88,46.58,0.37773,0.2533715,2288.15
2021-04-25T20:25:00Z,11.0454,11.5715,49580,1.11096,10409.2,7197.2,4391.55,11468.2,4217.5,31.8195,29.814,3844,1.079675,499.3275,44.6775,341.5,46.611,0.3784625,0.254823,2289.81
2021-04-25T20:30:00Z,11.014,11.459,49517,1.107635,10385,7164.3,4382.4,11449.8,4208.7,31.7485,29.782,3847,1.07615,498.53,44.1675,339.66,46.5035,0.3767925,0.253828,2280.88
2021-04-25T20:35:00Z,10.976,11.506,49458,1.1053,10366.7,7160.5,4379.65,11435.1,4205.9,31.6235,29.784,3839.5,1.0772,498.2325,44.4,338.77,46.4395,0.3755725,0.252634,2275.09
2021-04-25T20:40:00Z,10.9675,11.5275,49413,1.10699,10383.9,7153.6,4378.85,11394.3,4200.2,31.661,29.825,3845.5,1.0719,498.64,44.585,339.18,46.457,0.374235,0.2520685,2276.55
2021-04-25T20:45:00Z,10.7086,11.1765,48613,1.08477,10256.3,6976.5,4288.35,11131.4,4112.6,30.9945,29.367,3728,1.0395,491.42,42.7225,331.19,45.738,0.3615875,0.246248,2234.4
2021-04-25T20:50:00Z,10.6187,11.05,48093,1.06324,10195.1,6872.7,4253.45,11026.1,4056.5,30.617,29.158,3680,1.0283,488.765,42.395,329.14,45.4095,0.35718,0.2424245,2216.94
2021-04-25T20:55:00Z,10.6302,11.0215,48112,1.064435,10173.8,6846.8,4253.4,11006.7,4059.7,30.6455,29.224,3686.5,1.035575,489.425,43.1475,330.57,45.497,0.3584275,0.2442615,2219.8
2021-04-25T21:00:00Z,10.5855,11.011,47950,1.056225,10174.8,6779,4230.35,10975.9,4047.4,30.563,29.06,3645,1.02435,488.075,42.7675,330.17,45.285,0.3595375,0.248089,2214.16
2021-04-25T21:05:00Z,10.6264,11.072,48029,1.061305,10182.8,6815.7,4254.05,11043.2,4064.7,30.71,29.171,3681,1.026175,490.3425,43.7575,332.38,45.418,0.361455,0.247516,2222.18
2021-04-25T21:10:00Z,10.7391,11.236,48274,1.07782,10243.8,6901.9,4297.4,11163,4105.3,30.953,29.342,3739.5,1.035325,495.0375,43.945,335.26,45.635,0.363205,0.2498725,2238.17
2021-04-25T21:15:00Z,10.7417,11.213,48243,1.075965,10228,6900.9,4284.5,11159.7,4105.1,30.908,29.342,3746.5,1.029175,494.0075,44.2025,334.85,45.592,0.364435,0.2476535,2234.94
2021-04-25T21:20:00Z,10.6328,11.055,48065,1.06715,10192.1,6834.4,4258.8,11056.8,4067.9,30.7195,29.211,3704,1.021925,492.5,43.715,332.4,45.3625,0.3600325,0.2453915,2221.8
2021-04-25T21:25:00Z,10.6076,10.9965,47978,1.058395,10143.8,6762.5,4226.9,10995.9,4037.9,30.5895,28.969,3667,1.004275,488.9,43.81,329.54,45.186,0.3576725,0.2411555,2217.63
2021-04-25T21:30:00Z,10.5077,10.869,47811,1.047325,10083.1,6634.2,4163.55,10873.7,3975.8,30.2725,28.671,3625,0.965325,485.84,43.655,325.39,44.791,0.3528375,0.232164,2190.17
2021-04-25T21:35:00Z,10.522,10.936,47796,1.047175,10066.5,6646.3,4182.55,10872.7,3995,30.3565,28.697,3645,0.985275,486.6425,43.855,326.99,44.7805,0.35211,0.237486,2197.22
2021-04-25T21:40:00Z,10.4131,10.744,47184,1.03102,9992.7,6557.8,4126.75,10764.7,3929.3,30.06,28.288,3595.5,0.958325,482.6,43.2825,324.82,44.2145,0.3471475,0.2287835,2180.76
2021-04-25T21:45:00Z,10.515,10.934,47573,1.051,10051.7,6637.4,4186.5,10902.1,3972.2,30.5185,28.542,3656,0.984625,485.935,43.7825,328.72,44.548,0.35456,0.231419,2205.42
2021-04-25T21:50:00Z,10.5233,10.955,47622,1.04996,10065.7,6663.9,4198.25,10958.2,3981.6,30.5795,28.628,3638,0.988025,486.7775,45.2025,329.46,44.664,0.35648,0.2335245,2218.18
2021-04-25T21:55:00Z,10.4705,10.9025,47646,1.05283,10064.8,6653.8,4194.55,10919.9,3974.2,30.522,28.625,3632,0.988825,486.51,45.6,329.5,44.648,0.35457,0.233606,2215.93
2021-04-25T22:00:00Z,10.6189,11.1125,48000,1.061905,10173.6,6746.4,4241.05,11076.3,4025.7,30.8115,28.839,3675,1.003075,493.3825,46.965,334.48,45.1205,0.3626625,0.239115,2243.4
2021-04-25T22:05:00Z,10.6285,11.104,47923,1.061125,10194.8,6771.3,4260,11120,4040.4,30.852,28.957,3695.5,1.004975,497,46.1075,334.73,45.1745,0.36111,0.24049,2240.83
2021-04-25T22:10:00Z,10.7005,11.1975,48044,1.067755,10245.8,6811.9,4273.45,11187.9,4059.9,31.0465,29.129,3731.5,1.01255,498.58,46.6025,338.22,45.373,0.36568,0.243355,2255.86
2021-04-25T22:15:00Z,10.6612,11.079,47965,1.066415,10231.2,6818.9,4272,11166.8,4065.9,30.955,29.13,3734.5,1.012075,497,45.7975,337.85,45.2345,0.363865,0.241212,2245.14
2021-04-25T22:20:00Z,10.6673,11.048,48024,1.06432,10227,6826.8,4260.25,11173.2,4056.4,30.947,29.152,3728.5,1.010975,496.69,45.805,338.54,45.247,0.36195,0.241902,2248.8
2021-04-25T22:25:00Z,10.6648,11.0845,47986,1.06198,10230.4,6805.7,4249.6,11177.1,4054.4,30.908,29.122,3737,1.009,496.28,46.0025,337.2,45.255,0.362685,0.242066,2244.93
2021-04-25T22:30:00Z,10.6444,11.079,47959,1.063025,10199.3,6784.8,4235.05,11145.1,4041.6,30.841,29.019,3719,1.000475,495.79,46.22,336.39,45.2105,0.360395,0.240277,2246.94
2021-04-25T22:35:00Z,10.7113,11.156,48213,1.070905,10249.8,6838.5,4273.25,11234.6,4059.1,31.0755,29.179,3750.5,1.0173,497.7525,46.6625,339.89,45.5135,0.36686,0.242253,2264.48
2021-04-25T22:40:00Z,10.7744,11.25,48469,1.080545,10300.5,6886.9,4293.55,11344.6,4093,31.1365,29.297,3783,1.02505,501.4125,47.7225,344.01,45.725,0.3717225,0.246984,2273.03
2021-04-25T22:45:00Z,10.7755,11.253,48637,1.075905,10362.8,6912.9,4316.2,11350.8,4108.1,31.1545,29.316,3804,1.025475,504.2875,47.805,343.86,45.8465,0.3690375,0.2475995,2277.3
2021-04-25T22:50:00Z,10.7895,11.336,48786,1.082365,10356.6,6934,4331.1,11369.2,4122.1,31.2255,29.384,3794,1.0315,505.685,47.7425,344.11,45.9555,0.36969,0.249602,2282.23
2021-04-25T22:55:00Z,10.78,11.327,48718,1.08352,10339.9,6918.5,4323.2,11339.9,4126.3,31.221,29.445,3793.5,1.02965,504.8775,47.405,343.37,45.902,0.37046,0.252648,2281.06
2021-04-25T23:00:00Z,10.7646,11.282,48659,1.079995,10328.8,6915.9,4306.7,11331.4,4116.2,31.1765,29.314,3790,1.02275,502.88,47.06,342.87,45.801,0.368695,0.249241,2271.06
2021-04-25T23:05:00Z,10.7284,11.311,48565,1.075305,10302.3,6888,4301.6,11313.3,4104.6,31.154,29.359,3783,1.0188,501.375,47.065,342.33,45.7065,0.3711625,0.248862,2262.98
2021-04-25T23:10:00Z,10.7385,11.3315,48624,1.073685,10313.9,6880,4304.7,11328.8,4110.3,31.2245,29.457,3776,1.0223,501.5025,47.6625,342.84,45.782,0.371565,0.2497565,2272.24
2021-04-25T23:15:00Z,10.7829,11.245,48616,1.076285,10324,6917.5,4314.1,11380.8,4114.4,31.3135,29.441,3782.5,1.022825,502.035,48.175,345.11,45.836,0.3808425,0.25059,2281.04
2021-04-25T23:20:00Z,10.8259,11.2715,48791,1.081435,10377.1,6948.9,4333.3,11406,4138.7,31.418,29.674,3803.5,1.0322,505.7075,48.4025,346.42,46.137,0.3814925,0.253754,2290.8
2021-04-25T23:25:00Z,10.8917,11.25,49056,1.0889,10454.6,7002.9,4371.45,11492.6,4178.8,31.632,29.841,3839,1.0398,509.9825,47.8825,348.77,46.493,0.38585,0.257171,2304.13
2021-04-25T23:30:00Z,10.8739,11.3085,48932,1.086365,10429,6992.5,4361.1,11470.2,4169.8,31.501,29.749,3834,1.0367,509.5725,48.195,347.42,46.346,0.3826575,0.2562145,2294.8
2021-04-25T23:35:00Z,10.9075,11.3775,48936,1.08558,10448,7002.5,4364.4,11455.5,4168.8,31.4575,29.767,3817.5,1.036225,510.015,47.96,346.59,46.403,0.3824225,0.255695,2295.59
2021-04-25T23:40:00Z,10.92,11.389,48988,1.08791,10436.7,7002.5,4366.95,11461.3,4173.4,31.464,29.817,3819.5,1.038425,509.2825,47.9675,346.73,46.421,0.3829375,0.254991,2300.01
2021-04-25T23:45:00Z,10.917,11.384,48905,1.085795,10425.8,6991.3,4357.7,11468.9,4158.2,31.386,29.769,3830.5,1.03145,508.1975,47.7325,347.42,46.3745,0.3823775,0.2513685,2299.54
2021-04-25T23:50:00Z,10.9316,11.4315,49015,1.086255,10429.4,6996.8,4359.2,11498.1,4156.9,31.449,29.803,3824.5,1.031875,507.5975,47.4575,347.32,46.4485,0.382715,0.251433,2306.89
2021-04-25T23:55:00Z,10.995,11.512,49098,1.09028,10430.2,7045.2,4367.65,11547.5,4163,31.704,29.847,3825.5,1.0354,507.5375,47.4375,349.56,46.5375,0.38482,0.251401,2322.93
2021-04-26T00:00:00Z,10.9,11.36,48837,1.079705,10384.8,6988.4,4324.55,11451.5,4118.1,31.3995,29.802,3741.5,1.017,504.6,46.3,346.67,46.3145,0.379885,0.247369,2308.21
2021-04-26T00:05:00Z,11.2559,11.6535,49575,1.10383,10542.4,7118.3,4437.8,11728.6,4206.1,32.4155,30.525,3832.5,1.051425,512.985,47.955,355.51,47.07,0.390325,0.2547515,2371.67
2021-04-26T00:10:00Z,11.2571,11.7415,49947,1.10867,10589.3,7184.9,4449.15,11805.7,4239.7,32.398,30.344,3874,1.067525,514.1625,48.06,357.32,47.38,0.3932875,0.2567495,2388
2021-04-26T00:15:00Z,11.3698,11.929,50219,1.116635,10643.2,7234,4489.45,11899.7,4268.7,32.5555,30.604,3932,1.0885,516.4625,47.0025,358.28,47.6005,0.404805,0.257419,2404.8
2021-04-26T00:20:00Z,11.3165,11.932,50092,1.10573,10613.2,7216.5,4474.3,11872.5,4255.7,32.407,30.485,3917,1.0776,514.8575,46.86,357.87,47.469,0.4088575,0.256079,2396.42
2021-04-26T00:25:00Z,11.3698,11.9835,50147,1.112315,10620.1,7233.6,4482.95,11890.9,4262.2,32.5515,30.566,3918,1.082825,515.505,46.7225,359.85,47.525,0.4019825,0.2558515,2399.89
2021-04-26T00:30:00Z,11.4797,11.9545,50780,1.123415,10706,7322.5,4533,11988.9,4316.2,32.931,30.872,3956.5,1.102425,520.255,47.0925,361.67,47.8455,0.4118675,0.260692,2414.49
2021-04-26T00:35:00Z,11.4439,12.0095,50721,1.125245,10691.2,7332.4,4528.4,11999.3,4307.5,32.975,30.859,3954,1.1002,519.56,47,376.25,47.908,0.4154725,0.259234,2403.43
2021-04-26T00:40:00Z,11.4572,12.0945,50801,1.121355,10717.2,7349.5,4535.8,12019.2,4322.2,32.963,31.042,3951,1.1052,519.07,46.71,370.92,47.993,0.41136,0.259542,2415
2021-04-26T00:45:00Z,11.4574,11.977,50700,1.122295,10678.9,7337.9,4516.9,11945.5,4308.9,32.761,30.832,3960,1.095775,517.015,46.455,369.5,47.915,0.414325,0.258048,2409.3
2021-04-26T00:50:00Z,11.452,12.0065,50663,1.128935,10689.4,7336.5,4526.35,11972.5,4307.2,32.8095,30.877,3941.5,1.09365,519.8375,47.02,367.57,47.9385,0.4197175,0.262025,2408.06
2021-04-26T00:55:00Z,11.4986,12.0315,50945,1.136245,10749.2,7392.2,4540.35,12003,4340.4,33.0895,31.101,3953.5,1.105475,521.415,47.2525,368.94,48.1305,0.4240225,0.2656375,2417.59
2021-04-26T01:00:00Z,11.4624,11.992,50688,1.128515,10704.6,7396.1,4530.3,12003.7,4327.5,33.1255,31.28,3974,1.0949,519.1475,46.9775,367.72,48.008,0.4199775,0.263364,2412.82
2021-04-26T01:05:00Z,11.5714,12.0405,50763,1.134115,10741.9,7426.3,4559.2,12088.5,4350.3,33.645,31.364,3989.5,1.097975,522.13,47.26,371.62,48.1385,0.41674,0.265918,2430.65
2021-04-26T01:10:00Z,11.5252,12.06,50618,1.131935,10756,7407.9,4552.75,12060.1,4336.2,33.595,31.406,3973,1.08955,524.0925,46.9525,371.76,48.0965,0.41203,0.264106,2420.97
2021-04-26T01:15:00Z,11.4659,12.042,50579,1.128725,10739.2,7362.4,4533.05,11992.4,4322.9,33.3985,31.253,3958.5,1.08895,522.5025,47.055,371,48.025,0.4111675,0.262216,2414.04
2021-04-26T01:20:00Z,11.4745,12.187,50800,1.13301,10759.4,7380.7,4546.5,12039.7,4335.4,33.375,31.159,3956.5,1.0962,522.38,47.1075,374.26,48.1795,0.413175,0.263359,2419.2
2021-04-26T01:25:00Z,11.4603,12.2535,50917,1.13554,10762.9,7407.8,4554.8,12057.7,4343.5,33.279,31.139,3960,1.097975,523.7575,47.0175,374.09,48.252,0.419725,0.263202,2419.47
2021-04-26T01:30:00Z,11.5611,12.4,51345,1.145555,10846.6,7500.6,4601.5,12179.4,4387.5,33.761,31.53,3990,1.11905,528.29,47.12,375.11,48.697,0.4284675,0.2669335,2433.56
2021-04-26T01:35:00Z,11.6315,12.5585,51460,1.15349,10897.8,7538.1,4623.25,12212.1,4406.8,34.0185,31.647,4014,1.13075,531.39,46.755,377.86,48.8995,0.426835,0.2698655,2446.82
2021-04-26T01:40:00Z,11.6124,12.528,51533,1.155315,10866.1,7543.4,4615.3,12177.6,4399.8,33.906,31.374,4001.5,1.133625,529.3375,45.925,377.28,48.764,0.426735,0.2696335,2442.46
2021-04-26T01:45:00Z,11.6896,12.5485,51796,1.16603,10904.1,7577.7,4628.5,12200.2,4410.5,34.0305,31.437,4021,1.1431,531.5225,45.8625,378.74,49.0245,0.4279275,0.27,2450.21
2021-04-26T01:50:00Z,11.708,12.6835,51940,1.17351,10941.9,7612.7,4639.8,12211.8,4423.7,33.986,31.62,4006.5,1.13885,532.6675,45.6025,379.15,49.3495,0.42474,0.269434,2454.1
2021-04-26T01:55:00Z,11.7197,12.6385,51960,1.171715,10942.6,7606.1,4630,12186.9,4419,33.8845,31.599,4005.5,1.133625,531.0225,45.595,377.1,49.33,0.425165,0.269181,2448.47
2021-04-26T02:00:00Z,11.7455,12.675,52274,1.17963,10995.3,7650.3,4667.5,12226.3,4443,34.0585,31.787,4036,1.1358,534.62,45.15,377.97,49.5425,0.424055,0.2727595,2461.38
2021-04-26T02:05:00Z,11.7029,12.6785,52164,1.170515,10960.8,7621.2,4642.85,12171.1,4426.8,33.913,31.8,4017,1.1308,530.7725,45.205,376.27,49.422,0.4220875,0.2699635,2452.73
2021-04-26T02:10:00Z,11.6473,12.694,52224,1.167035,10916.4,7584.6,4627.3,12142.4,4418.9,33.853,31.726,3996.5,1.127375,528.18,46.1625,374.96,49.3,0.418695,0.2691455,2442.24
2021-04-26T02:15:00Z,11.5315,12.5145,51923,1.155285,10844.7,7514.6,4580.65,12022.2,4375.4,33.509,31.415,3949,1.115925,524.0425,45.535,372.83,49.0665,0.41775,0.2639835,2425.69
2021-04-26T02:20:00Z,11.5484,12.533,51936,1.1655,10874.5,7515.4,4602.65,12084.8,4376.2,33.609,31.576,3972.5,1.118775,525.7925,45.465,375.62,49.1285,0.4172825,0.2643545,2435.07
2021-04-26T02:25:00Z,11.5706,12.581,51984,1.16912,10874.4,7560.8,4609.05,12140.9,4381.2,33.6685,31.611,3976,1.121725,525.75,46.3,378.79,49.2005,0.4203475,0.265778,2437.86
2021-04-26T02:30:00Z,11.4981,12.557,51806,1.166985,10809.9,7542.9,4581.85,12065.1,4353.4,33.5465,31.482,3951.5,1.10975,521.9175,46.085,375.3,48.9565,0.42117,0.260779,2425.26
2021-04-26T02:35:00Z,11.5418,12.5985,51916,1.16899,10827,7564.2,4587.2,12095.2,4357.8,33.6055,31.434,3955,1.113175,522.495,46.775,376.45,49.0225,0.428305,0.2620845,2430.23
2021-04-26T02:40:00Z,11.6184,12.641,51983,1.176585,10847.6,7609.4,4605.55,12165.8,4373.8,33.7865,31.613,3978,1.120575,525.28,46.46,379.46,49.2,0.43166,0.2629675,2438.72
2021-04-26T02:45:00Z,11.6553,12.589,51991,1.17707,10911.2,7643.7,4624.7,12196,4386.8,33.8415,31.704,3993.5,1.124825,527.2575,46.4525,381.76,49.325,0.4368125,0.264635,2450.82
2021-04-26T02:50:00Z,11.5882,12.525,51877,1.17183,10893.1,7625.8,4627.1,12190.6,4385.3,33.7425,31.763,3969.5,1.12015,527.7025,46.0925,380.97,49.2315,0.4381525,0.2626565,2443.8
2021-04-26T02:55:00Z,11.6413,12.595,52002,1.176305,10926.7,7639.5,4639.55,12223.1,4401.2,33.826,31.954,3981,1.132525,530.1625,46.4575,383.67,49.351,0.4404375,0.2635285,2450.3
2021-04-26T03:00:00Z,11.6815,12.6285,52204,1.178945,10958.1,7668.5,4665,12245.7,4419.2,33.988,32.015,3992,1.146375,530.05,46.9925,382.14,49.514,0.445425,0.265906,2459.8
2021-04-26T03:05:00Z,11.6601,12.6165,52231,1.18336,10956.7,7678.9,4652.55,12218.4,4420.3,34,31.907,3987,1.140825,529.9525,47.545,381.2,49.5245,0.446515,0.266304,2457.82
2021-04-26T03:10:00Z,11.7063,12.676,52280,1.18157,10987.7,7696.7,4659.45,12263.7,4432.2,34.0675,31.972,3994.5,1.142075,533.0575,47.8,381.85,49.5845,0.4502975,0.267039,2459.94
2021-04-26T03:15:00Z,11.6447,12.5535,52068,1.17434,10941,7679.2,4642.7,12213.1,4410.3,33.869,31.751,3979,1.129225,530.8975,46.9625,378.46,49.392,0.4416725,0.2642655,2442.77
2021-04-26T03:20:00Z,11.6787,12.5265,52175,1.17754,10952.1,7644.7,4644.1,12203.6,4415.8,33.949,31.654,3981.5,1.13155,531.4925,47.21,379.56,49.448,0.440715,0.2648275,2449.18
2021-04-26T03:25:00Z,11.6406,12.4305,51982,1.17417,10950.9,7659.6,4635.35,12182.1,4396.6,33.858,31.572,3977,1.124275,530.4925,46.915,377.82,49.318,0.446395,0.2620565,2442.03
2021-04-26T03:30:00Z,11.6407,12.3495,51995,1.16982,10921.4,7623.2,4621.25,12134.8,4391.4,33.731,31.586,3969.5,1.122575,528.545,47.295,376.11,49.2645,0.447925,0.2619225,2440.41
2021-04-26T03:35:00Z,11.6657,12.271,52082,1.17582,10933.6,7649.8,4637.3,12136.6,4395.6,33.753,31.67,3967,1.12605,530.415,47.1975,377.75,49.373,0.461,0.2630065,2445.53
2021-04-26T03:40:00Z,11.6907,12.2395,52046,1.173385,10953.7,7666.7,4634.45,12134.1,4396.3,33.777,31.581,3979,1.124125,529.595,46.8975,378.34,49.353,0.4596625,0.263288,2448.71
2021-04-26T03:45:00Z,11.7551,12.36,52400,1.18483,10990.4,7721,4658.85,12223.9,4434.5,33.957,31.732,4019.5,1.13725,533.3325,46.9875,381.5,49.602,0.472275,0.2659005,2457.01
2021-04-26T03:50:00Z,11.652,12.277,52290,1.178605,10961,7712,4649.1,12186.1,4416.9,33.894,31.741,3998,1.1317,531.3875,46.99,380.6,49.5,0.469855,0.265045,2447.76
2021-04-26T03:55:00Z,11.6552,12.3175,52436,1.183145,10995.7,7729.3,4660.7,12205.2,4436.2,33.985,31.819,3990,1.134525,534.3375,47.195,381.35,49.659,0.474865,0.265144,2455.47
2021-04-26T04:00:00Z,11.625,12.3605,52264,1.178585,10980.9,7744,4651.85,12208,4427.8,33.8905,31.654,3985.5,1.129925,532.2375,47.0275,381.12,49.583,0.47828,0.265062,2456.62
